record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index
1015,ind,india,south asia,lower-middle,2023-08-20,2023,8,33,20.59,78.96,1380,5.09,0.32,71.4,0,0,0,0,128.5,178.0,92.9,28.2,0.5,20.4,0.0,45.4,2894.0,72.6,95.7
1016,ind,india,south asia,lower-middle,2023-08-27,2023,8,34,20.59,78.96,1380,6.91,-0.42,65.8,0,0,0,0,91.3,121.0,85.4,25.0,4.1,13.9,0.0,45.2,2894.0,74.1,90.0
1017,ind,india,south asia,lower-middle,2023-09-03,2023,9,35,20.59,78.96,1380,8.14,-0.16,30.9,0,0,0,0,171.6,247.0,108.9,32.0,6.2,26.4,0.0,54.4,2898.0,71.4,89.7
1018,ind,india,south asia,lower-middle,2023-09-10,2023,9,36,20.59,78.96,1380,2.7,0.69,67.2,0,0,0,0,124.0,203.0,86.3,24.1,4.8,20.1,0.0,48.0,2898.0,63.8,87.6
1019,ind,india,south asia,lower-middle,2023-09-17,2023,9,37,20.59,78.96,1380,0.29,0.53,107.7,0,0,0,0,113.6,167.0,83.5,30.5,5.3,24.8,0.0,52.0,2898.0,78.4,82.5
1020,ind,india,south asia,lower-middle,2023-09-24,2023,9,38,20.59,78.96,1380,4.67,1.13,50.5,0,0,0,0,100.9,148.0,80.7,29.9,2.7,16.1,0.0,43.9,2898.0,70.5,91.5
1021,ind,india,south asia,lower-middle,2023-10-01,2023,10,39,20.59,78.96,1380,4.55,0.46,35.1,0,0,0,0,97.1,140.0,73.7,29.1,5.5,36.6,0.0,47.8,2902.0,68.4,89.7
1022,ind,india,south asia,lower-middle,2023-10-08,2023,10,40,20.59,78.96,1380,7.08,-1.01,24.4,0,0,0,0,114.3,170.0,87.6,28.3,5.8,19.6,0.0,44.3,2902.0,73.2,87.8
1023,ind,india,south asia,lower-middle,2023-10-15,2023,10,41,20.59,78.96,1380,7.43,0.22,0.0,0,0,0,0,171.8,269.0,101.2,27.1,2.2,33.0,0.0,50.7,2902.0,79.7,90.2
1024,ind,india,south asia,lower-middle,2023-10-22,2023,10,42,20.59,78.96,1380,4.82,0.03,11.4,0,1,0,1,167.1,259.0,107.6,30.5,13.1,20.3,0.0,51.1,2902.0,75.4,73.0
1025,ind,india,south asia,lower-middle,2023-10-29,2023,10,43,20.59,78.96,1380,9.18,0.39,111.6,0,0,0,0,101.1,141.0,56.8,33.4,0.0,26.7,0.4,52.6,2902.0,69.9,90.9
1026,ind,india,south asia,lower-middle,2023-11-05,2023,11,44,20.59,78.96,1380,7.59,0.76,46.6,0,0,0,0,54.4,99.0,63.9,29.4,6.0,26.0,0.0,47.3,2906.0,63.6,92.3
1027,ind,india,south asia,lower-middle,2023-11-12,2023,11,45,20.59,78.96,1380,7.08,0.37,79.2,0,0,0,0,157.1,239.0,92.9,40.1,8.1,25.9,0.0,49.5,2906.0,70.1,90.8
1028,ind,india,south asia,lower-middle,2023-11-19,2023,11,46,20.59,78.96,1380,5.58,0.18,106.3,0,0,0,0,78.3,113.0,64.6,36.7,7.5,18.6,0.0,52.3,2906.0,74.3,83.3
1029,ind,india,south asia,lower-middle,2023-11-26,2023,11,47,20.59,78.96,1380,7.01,0.53,70.7,0,0,0,0,92.5,126.0,83.5,29.2,8.3,20.9,0.0,47.7,2906.0,68.0,90.0
1030,ind,india,south asia,lower-middle,2023-12-03,2023,12,48,20.59,78.96,1380,8.76,-1.1,37.1,0,0,0,0,97.9,146.0,92.3,21.0,9.2,20.7,0.0,50.1,2910.0,60.6,93.0
1031,ind,india,south asia,lower-middle,2023-12-10,2023,12,49,20.59,78.96,1380,11.09,0.25,65.6,0,0,0,0,114.0,203.0,79.5,41.5,7.6,26.9,0.0,47.8,2910.0,54.0,88.6
1032,ind,india,south asia,lower-middle,2023-12-17,2023,12,50,20.59,78.96,1380,15.14,0.01,69.6,0,0,0,0,104.9,138.0,75.9,34.1,0.0,26.6,0.5,45.3,2910.0,76.5,91.9
1033,ind,india,south asia,lower-middle,2023-12-24,2023,12,51,20.59,78.96,1380,11.03,0.41,66.1,0,0,0,0,110.4,165.0,91.8,34.2,4.9,25.1,0.0,48.8,2910.0,77.3,100.0
1034,ind,india,south asia,lower-middle,2023-12-31,2023,12,52,20.59,78.96,1380,12.92,0.69,110.3,0,0,0,0,102.4,139.0,98.9,36.8,5.7,21.4,0.8,52.8,2910.0,60.9,93.7
1035,ind,india,south asia,lower-middle,2024-01-07,2024,1,1,20.59,78.96,1380,14.25,-0.3,98.4,0,0,0,0,120.0,169.0,95.3,31.1,4.2,22.2,2.3,51.5,2914.0,65.1,91.3
1036,ind,india,south asia,lower-middle,2024-01-14,2024,1,2,20.59,78.96,1380,17.07,0.33,101.3,0,0,0,0,93.0,126.0,73.6,38.8,6.9,27.1,0.0,46.1,2914.0,71.6,83.3
1037,ind,india,south asia,lower-middle,2024-01-21,2024,1,3,20.59,78.96,1380,13.36,-0.2,119.1,0,0,0,0,101.8,139.0,74.7,31.5,7.1,25.7,0.0,46.2,2914.0,67.9,100.0
1038,ind,india,south asia,lower-middle,2024-01-28,2024,1,4,20.59,78.96,1380,17.29,1.24,90.3,0,0,0,0,147.8,211.0,74.6,33.3,2.7,16.7,7.2,48.7,2914.0,75.0,87.0
1039,ind,india,south asia,lower-middle,2024-02-04,2024,2,5,20.59,78.96,1380,20.1,-0.19,121.2,0,0,0,0,53.1,74.0,58.2,32.7,47.3,30.6,17.4,48.3,2918.0,75.4,81.4
1040,ind,india,south asia,lower-middle,2024-02-11,2024,2,6,20.59,78.96,1380,16.3,0.8,95.0,0,0,0,0,122.1,191.0,78.0,31.0,8.9,21.2,7.9,49.7,2918.0,66.1,88.4
1041,ind,india,south asia,lower-middle,2024-02-18,2024,2,7,20.59,78.96,1380,17.24,-0.3,118.5,0,0,0,0,75.2,101.0,63.2,28.1,7.8,32.6,5.6,53.1,2918.0,80.8,84.9
1042,ind,india,south asia,lower-middle,2024-02-25,2024,2,8,20.59,78.96,1380,17.96,-0.25,90.5,1,0,0,1,118.6,164.0,77.7,25.7,4.7,24.0,13.9,48.3,2918.0,70.8,100.0
1043,ind,india,south asia,lower-middle,2024-03-03,2024,3,9,20.59,78.96,1380,19.04,0.46,98.6,1,0,0,1,117.0,181.0,80.9,30.9,3.5,31.9,14.4,49.8,2922.0,66.2,87.1
1044,ind,india,south asia,lower-middle,2024-03-10,2024,3,10,20.59,78.96,1380,19.76,-0.56,105.4,0,0,0,0,134.0,196.0,97.4,29.3,4.4,16.7,7.6,51.8,2922.0,63.3,92.4
1045,ind,india,south asia,lower-middle,2024-03-17,2024,3,11,20.59,78.96,1380,18.83,0.15,119.0,1,0,0,1,98.1,157.0,82.2,29.6,2.5,27.0,18.0,48.2,2922.0,70.2,80.5
1046,ind,india,south asia,lower-middle,2024-03-24,2024,3,12,20.59,78.96,1380,20.55,0.67,92.0,0,0,0,0,81.9,110.0,47.8,31.9,39.9,22.0,26.5,45.7,2922.0,68.7,90.7
1047,ind,india,south asia,lower-middle,2024-03-31,2024,3,13,20.59,78.96,1380,21.41,-0.8,140.8,0,0,0,0,109.9,170.0,84.5,20.9,41.9,21.6,19.1,48.1,2922.0,70.2,95.4
1048,ind,india,south asia,lower-middle,2024-04-07,2024,4,14,20.59,78.96,1380,20.48,0.59,112.6,0,0,0,0,116.6,174.0,71.8,23.3,21.4,37.0,19.3,49.1,2926.0,70.9,89.0
1049,ind,india,south asia,lower-middle,2024-04-14,2024,4,15,20.59,78.96,1380,22.94,-0.06,136.2,0,0,0,0,84.1,127.0,82.0,23.7,56.9,22.2,23.0,51.1,2926.0,69.4,87.2
1050,ind,india,south asia,lower-middle,2024-04-21,2024,4,16,20.59,78.96,1380,21.53,1.53,136.7,0,0,0,0,103.6,163.0,76.6,48.1,25.3,32.3,23.8,47.2,2926.0,79.5,82.0
1051,ind,india,south asia,lower-middle,2024-04-28,2024,4,17,20.59,78.96,1380,22.92,-0.75,67.3,1,0,0,1,94.3,139.0,74.2,29.3,40.2,27.2,27.7,54.1,2926.0,59.7,85.4
1052,ind,india,south asia,lower-middle,2024-05-05,2024,5,18,20.59,78.96,1380,19.82,0.03,146.6,0,0,0,0,76.6,118.0,75.8,38.7,5.6,18.0,13.1,54.1,2931.0,63.5,89.1
1053,ind,india,south asia,lower-middle,2024-05-12,2024,5,19,20.59,78.96,1380,19.77,-0.17,127.9,0,0,0,0,75.0,130.0,71.0,32.7,3.8,25.2,12.4,52.2,2931.0,73.8,97.1
1054,ind,india,south asia,lower-middle,2024-05-19,2024,5,20,20.59,78.96,1380,20.02,0.65,123.3,1,0,0,1,140.5,207.0,90.4,37.8,37.9,24.0,16.5,52.0,2931.0,71.0,92.7
1055,ind,india,south asia,lower-middle,2024-05-26,2024,5,21,20.59,78.96,1380,18.12,0.05,132.8,0,0,0,0,95.1,142.0,71.3,34.9,2.0,25.4,11.8,51.5,2931.0,69.4,94.9
1056,ind,india,south asia,lower-middle,2024-06-02,2024,6,22,20.59,78.96,1380,17.51,0.22,154.5,0,0,0,0,63.0,107.0,87.6,29.5,7.5,31.2,14.8,49.6,2935.0,70.6,86.5
1057,ind,india,south asia,lower-middle,2024-06-09,2024,6,23,20.59,78.96,1380,16.65,0.64,104.5,0,0,0,0,89.6,143.0,85.5,35.1,2.5,24.1,12.7,54.4,2935.0,63.1,79.5
1058,ind,india,south asia,lower-middle,2024-06-16,2024,6,24,20.59,78.96,1380,15.84,0.49,57.6,0,0,0,0,126.9,195.0,72.2,39.6,5.5,23.1,4.5,50.6,2935.0,59.9,92.9
1059,ind,india,south asia,lower-middle,2024-06-23,2024,6,25,20.59,78.96,1380,13.48,0.83,43.6,0,0,0,0,96.4,132.0,76.1,34.5,6.3,23.3,0.0,50.3,2935.0,78.4,100.0
1060,ind,india,south asia,lower-middle,2024-06-30,2024,6,26,20.59,78.96,1380,11.39,0.93,36.9,0,0,0,0,104.2,146.0,69.7,33.2,2.4,25.1,0.0,49.1,2935.0,66.9,88.1
1061,ind,india,south asia,lower-middle,2024-07-07,2024,7,27,20.59,78.96,1380,13.56,0.12,100.3,0,0,0,0,114.6,180.0,98.3,25.0,3.6,33.9,0.5,50.2,2939.0,55.9,88.9
1062,ind,india,south asia,lower-middle,2024-07-14,2024,7,28,20.59,78.96,1380,5.76,0.86,49.4,0,0,0,0,118.3,174.0,72.6,28.9,2.2,30.5,0.0,53.4,2939.0,67.4,85.3
1063,ind,india,south asia,lower-middle,2024-07-21,2024,7,29,20.59,78.96,1380,13.0,0.78,80.9,0,0,0,0,111.1,148.0,80.9,30.5,0.0,30.3,0.0,51.5,2939.0,76.0,94.4
1064,ind,india,south asia,lower-middle,2024-07-28,2024,7,30,20.59,78.96,1380,10.42,-0.12,117.5,0,0,0,0,97.6,151.0,72.8,24.8,6.4,26.1,0.0,53.4,2939.0,62.8,83.6
1065,ind,india,south asia,lower-middle,2024-08-04,2024,8,31,20.59,78.96,1380,7.14,0.02,101.1,0,0,0,0,71.7,97.0,63.8,38.2,11.0,28.8,0.0,50.6,2943.0,67.1,99.7
1066,ind,india,south asia,lower-middle,2024-08-11,2024,8,32,20.59,78.96,1380,9.3,0.14,45.8,0,0,0,0,152.4,237.0,110.2,32.0,2.5,22.1,0.0,53.4,2943.0,66.9,84.4
1067,ind,india,south asia,lower-middle,2024-08-18,2024,8,33,20.59,78.96,1380,5.82,0.26,59.2,0,0,0,0,93.4,162.0,66.9,32.6,5.7,24.8,0.0,47.8,2943.0,74.4,93.7
1068,ind,india,south asia,lower-middle,2024-08-25,2024,8,34,20.59,78.96,1380,7.72,0.38,8.9,0,0,0,0,101.2,147.0,70.5,37.2,4.2,23.8,0.0,49.8,2943.0,61.6,89.8
1069,ind,india,south asia,lower-middle,2024-09-01,2024,9,35,20.59,78.96,1380,5.23,-0.08,23.5,0,0,0,0,122.4,180.0,83.3,27.5,11.0,22.8,0.0,44.9,2947.0,66.2,95.2
1070,ind,india,south asia,lower-middle,2024-09-08,2024,9,36,20.59,78.96,1380,3.87,0.92,50.1,0,0,0,0,114.8,204.0,86.9,31.1,4.2,19.4,0.0,53.5,2947.0,72.9,95.6
1071,ind,india,south asia,lower-middle,2024-09-15,2024,9,37,20.59,78.96,1380,4.27,-0.28,39.7,0,0,0,0,90.2,138.0,88.4,27.8,5.4,24.6,0.0,51.2,2947.0,66.7,79.0
1072,ind,india,south asia,lower-middle,2024-09-22,2024,9,38,20.59,78.96,1380,6.89,0.42,21.1,0,0,0,0,104.5,150.0,79.1,37.2,5.2,35.9,0.0,45.7,2947.0,78.8,85.5
1073,ind,india,south asia,lower-middle,2024-09-29,2024,9,39,20.59,78.96,1380,4.64,0.76,25.7,0,0,0,0,99.4,139.0,87.4,29.5,1.8,19.1,0.0,49.8,2947.0,71.5,86.5
1074,ind,india,south asia,lower-middle,2024-10-06,2024,10,40,20.59,78.96,1380,7.94,-0.29,0.0,0,0,0,0,107.4,142.0,104.4,32.9,9.1,24.3,0.0,51.7,2951.0,77.9,92.1
1075,ind,india,south asia,lower-middle,2024-10-13,2024,10,41,20.59,78.96,1380,3.23,-0.26,48.9,0,0,0,0,119.6,164.0,89.4,22.6,5.0,17.8,0.0,46.4,2951.0,68.4,86.5
1076,ind,india,south asia,lower-middle,2024-10-20,2024,10,42,20.59,78.96,1380,2.84,0.41,72.5,0,0,0,0,128.1,213.0,105.9,36.9,3.5,25.9,0.0,54.6,2951.0,73.2,90.7
1077,ind,india,south asia,lower-middle,2024-10-27,2024,10,43,20.59,78.96,1380,4.22,0.45,14.2,0,0,0,0,114.4,149.0,71.7,33.9,9.1,25.2,0.0,51.4,2951.0,75.9,82.2
1078,ind,india,south asia,lower-middle,2024-11-03,2024,11,44,20.59,78.96,1380,6.17,0.48,32.2,0,0,0,0,93.1,142.0,94.4,36.7,3.5,18.3,0.0,48.9,2955.0,76.6,85.2
1079,ind,india,south asia,lower-middle,2024-11-10,2024,11,45,20.59,78.96,1380,9.42,-0.61,94.4,0,0,0,0,94.8,125.0,76.0,23.3,6.3,21.8,0.0,50.4,2955.0,68.9,83.2
1080,ind,india,south asia,lower-middle,2024-11-17,2024,11,46,20.59,78.96,1380,5.07,-0.05,58.5,0,0,0,0,103.0,158.0,87.7,24.0,4.8,8.4,0.0,50.8,2955.0,68.5,85.0
1081,ind,india,south asia,lower-middle,2024-11-24,2024,11,47,20.59,78.96,1380,10.54,-0.04,28.4,0,0,0,0,118.4,179.0,69.3,28.7,8.5,29.4,0.0,51.8,2955.0,78.3,99.5
1082,ind,india,south asia,lower-middle,2024-12-01,2024,12,48,20.59,78.96,1380,6.08,-0.74,102.4,0,0,0,0,105.6,183.0,68.3,25.5,8.1,21.4,0.0,46.3,2959.0,69.4,90.1
1083,ind,india,south asia,lower-middle,2024-12-08,2024,12,49,20.59,78.96,1380,10.39,1.3,76.9,0,0,0,0,84.8,148.0,67.8,45.1,1.2,26.4,3.1,53.3,2959.0,65.7,90.4
1084,ind,india,south asia,lower-middle,2024-12-15,2024,12,50,20.59,78.96,1380,6.29,0.66,67.1,0,0,0,0,142.6,202.0,78.9,30.6,3.3,24.0,0.0,50.5,2959.0,60.0,89.5
1085,ind,india,south asia,lower-middle,2024-12-22,2024,12,51,20.59,78.96,1380,11.36,0.34,77.1,0,0,0,0,70.0,101.0,72.2,30.5,0.5,31.1,0.0,48.9,2959.0,63.8,90.2
1086,ind,india,south asia,lower-middle,2024-12-29,2024,12,52,20.59,78.96,1380,13.91,0.64,100.9,0,0,0,0,99.8,158.0,64.3,38.7,3.8,34.9,8.2,53.4,2959.0,69.0,90.1
1087,ind,india,south asia,lower-middle,2025-01-05,2025,1,1,20.59,78.96,1380,9.02,0.12,134.5,0,0,0,0,114.2,159.0,87.4,25.7,4.0,26.7,0.0,46.3,2963.0,73.6,96.1
1088,ind,india,south asia,lower-middle,2025-01-12,2025,1,2,20.59,78.96,1380,14.54,-0.22,76.2,0,0,0,0,85.9,136.0,86.3,34.4,1.7,24.4,0.0,50.9,2963.0,64.2,86.6
1089,ind,india,south asia,lower-middle,2025-01-19,2025,1,3,20.59,78.96,1380,16.46,0.53,110.6,0,0,0,0,76.7,133.0,81.0,30.6,3.9,21.7,1.2,47.1,2963.0,73.3,94.1
1090,ind,india,south asia,lower-middle,2025-01-26,2025,1,4,20.59,78.96,1380,13.85,-0.27,100.6,0,0,0,0,65.3,115.0,80.3,30.8,7.4,25.3,4.7,48.4,2963.0,63.5,96.9
1091,ind,india,south asia,lower-middle,2025-02-02,2025,2,5,20.59,78.96,1380,16.9,1.45,94.9,0,0,0,0,119.5,187.0,72.5,32.2,11.1,27.9,8.4,51.1,2968.0,67.3,91.6
1092,ind,india,south asia,lower-middle,2025-02-09,2025,2,6,20.59,78.96,1380,18.39,0.74,79.4,1,0,0,1,156.9,248.0,112.1,34.8,5.8,26.3,19.2,48.6,2968.0,76.6,95.5
1093,ind,india,south asia,lower-middle,2025-02-16,2025,2,7,20.59,78.96,1380,15.35,0.17,74.3,0,0,0,0,105.7,142.0,94.3,34.3,7.0,30.4,7.4,49.4,2968.0,72.7,97.1
1094,ind,india,south asia,lower-middle,2025-02-23,2025,2,8,20.59,78.96,1380,20.47,-0.32,114.4,0,0,0,0,126.2,187.0,88.2,20.9,43.0,28.2,18.4,50.5,2968.0,65.9,86.1
1095,ind,india,south asia,lower-middle,2025-03-02,2025,3,9,20.59,78.96,1380,18.4,0.42,49.9,0,0,0,0,97.8,162.0,90.8,17.5,8.8,30.2,10.1,47.6,2972.0,64.0,85.8
1096,ind,india,south asia,lower-middle,2025-03-09,2025,3,10,20.59,78.96,1380,22.85,-0.02,144.0,1,0,0,1,51.9,61.0,80.5,30.6,46.0,34.1,27.8,49.9,2972.0,68.6,96.0
1097,ind,india,south asia,lower-middle,2025-03-16,2025,3,11,20.59,78.96,1380,21.18,0.7,118.4,1,0,0,1,116.0,180.0,84.5,35.4,10.9,31.0,18.8,44.5,2972.0,64.2,87.8
1098,ind,india,south asia,lower-middle,2025-03-23,2025,3,12,20.59,78.96,1380,21.69,0.39,104.9,0,0,0,0,80.6,107.0,91.9,36.7,16.9,21.2,19.3,53.3,2972.0,71.6,82.5
1099,ind,india,south asia,lower-middle,2025-03-30,2025,3,13,20.59,78.96,1380,22.5,0.45,160.7,1,0,0,1,99.2,137.0,88.4,36.9,49.5,24.5,34.3,47.0,2972.0,72.1,91.6
1100,ind,india,south asia,lower-middle,2025-04-06,2025,4,14,20.59,78.96,1380,21.62,1.2,78.2,1,0,0,1,147.5,232.0,96.4,39.6,30.0,31.1,18.2,53.3,2976.0,67.1,92.2
1101,ind,india,south asia,lower-middle,2025-04-13,2025,4,15,20.59,78.96,1380,20.66,-0.18,112.9,0,0,0,0,88.3,128.0,74.2,33.7,32.0,30.2,23.7,50.8,2976.0,74.3,92.6
1102,ind,india,south asia,lower-middle,2025-04-20,2025,4,16,20.59,78.96,1380,22.17,0.25,147.5,0,0,0,0,93.3,155.0,83.7,30.6,60.8,29.3,20.7,49.9,2976.0,72.3,90.3
1103,ind,india,south asia,lower-middle,2025-04-27,2025,4,17,20.59,78.96,1380,15.74,-0.25,99.9,0,0,0,0,111.3,142.0,78.2,25.5,5.4,27.3,3.0,48.7,2976.0,67.1,86.5
1104,ind,india,south asia,lower-middle,2025-05-04,2025,5,18,20.59,78.96,1380,19.51,0.87,83.4,0,0,0,0,90.8,132.0,62.6,40.0,6.5,29.0,20.2,44.1,2980.0,65.9,88.2
1105,ind,india,south asia,lower-middle,2025-05-11,2025,5,19,20.59,78.96,1380,25.33,0.13,142.2,1,0,0,1,60.6,90.0,60.1,31.5,28.0,24.8,37.5,51.4,2980.0,69.3,88.5
1106,ind,india,south asia,lower-middle,2025-05-18,2025,5,20,20.59,78.96,1380,19.61,-0.62,110.4,0,0,0,0,132.1,213.0,67.5,26.2,4.9,31.9,13.9,48.4,2980.0,70.8,90.9
1107,ind,india,south asia,lower-middle,2025-05-25,2025,5,21,20.59,78.96,1380,20.26,-0.19,89.5,1,0,0,1,102.0,153.0,90.8,25.8,36.9,29.0,27.9,49.3,2980.0,79.0,87.2
1108,ind,india,south asia,lower-middle,2025-06-01,2025,6,22,20.59,78.96,1380,15.18,0.16,120.0,0,0,0,0,111.3,192.0,88.3,30.8,1.7,29.4,4.3,53.4,2984.0,74.4,87.8
1109,ind,india,south asia,lower-middle,2025-06-08,2025,6,23,20.59,78.96,1380,16.78,0.71,107.3,0,0,0,0,75.4,108.0,59.8,34.5,0.6,26.5,0.0,47.0,2984.0,74.0,84.4
1110,ind,india,south asia,lower-middle,2025-06-15,2025,6,24,20.59,78.96,1380,17.84,0.37,116.6,1,0,0,1,93.2,142.0,94.9,27.5,7.7,27.0,17.3,47.4,2984.0,64.0,88.8
1111,ind,india,south asia,lower-middle,2025-06-22,2025,6,25,20.59,78.96,1380,16.53,0.26,66.2,0,0,0,0,70.8,99.0,83.6,31.8,4.5,33.5,5.7,51.1,2984.0,66.0,92.0
1112,ind,india,south asia,lower-middle,2025-06-29,2025,6,26,20.59,78.96,1380,12.03,-0.19,125.1,0,0,0,0,84.1,104.0,77.2,33.5,4.4,27.7,0.0,50.7,2984.0,73.1,85.2
1113,ind,india,south asia,lower-middle,2025-07-06,2025,7,27,20.59,78.96,1380,13.77,0.26,39.8,0,0,0,0,82.2,147.0,67.0,35.1,5.4,20.0,0.0,48.9,2988.0,78.5,100.0
1114,ind,india,south asia,lower-middle,2025-07-13,2025,7,28,20.59,78.96,1380,10.51,-0.61,22.6,0,0,0,0,120.3,180.0,81.1,28.0,8.1,27.0,0.0,49.2,2988.0,74.6,85.2
1115,ind,india,south asia,lower-middle,2025-07-20,2025,7,29,20.59,78.96,1380,9.95,-0.41,54.9,0,0,0,0,57.2,114.0,57.8,35.9,5.1,27.9,0.0,51.8,2988.0,71.0,93.2
1116,ind,india,south asia,lower-middle,2025-07-27,2025,7,30,20.59,78.96,1380,11.01,0.03,48.6,0,0,0,0,70.4,113.0,82.0,38.2,5.9,21.2,0.0,48.8,2988.0,75.2,81.0
1117,ind,india,south asia,lower-middle,2025-08-03,2025,8,31,20.59,78.96,1380,8.16,0.18,59.8,0,0,0,0,111.5,131.0,83.6,19.7,7.2,22.3,0.0,53.4,2992.0,65.9,87.1
1118,ind,india,south asia,lower-middle,2025-08-10,2025,8,32,20.59,78.96,1380,8.22,0.39,90.3,0,0,0,0,99.5,161.0,86.7,25.5,9.4,17.9,0.0,55.4,2992.0,62.4,93.0
1119,ind,india,south asia,lower-middle,2025-08-17,2025,8,33,20.59,78.96,1380,6.69,0.09,69.6,0,0,0,0,97.8,174.0,81.3,28.8,3.4,20.4,0.0,47.9,2992.0,68.2,87.5
1120,ind,india,south asia,lower-middle,2025-08-24,2025,8,34,20.59,78.96,1380,10.69,-0.3,52.6,0,0,0,0,124.3,196.0,86.7,27.3,6.4,26.4,0.0,46.4,2992.0,62.2,87.6
1121,ind,india,south asia,lower-middle,2025-08-31,2025,8,35,20.59,78.96,1380,4.62,0.23,56.2,0,0,0,0,153.3,222.0,103.7,32.7,8.9,27.9,0.0,48.2,2992.0,61.4,91.5
1122,ind,india,south asia,lower-middle,2025-09-07,2025,9,36,20.59,78.96,1380,3.56,-0.42,48.1,0,0,0,0,148.1,216.0,100.3,27.4,1.1,28.7,0.0,52.5,2996.0,70.1,88.2
1123,ind,india,south asia,lower-middle,2025-09-14,2025,9,37,20.59,78.96,1380,3.07,0.41,16.5,0,0,0,0,103.9,136.0,81.0,28.1,9.0,22.3,0.0,58.0,2996.0,78.4,92.3
1124,ind,india,south asia,lower-middle,2025-09-21,2025,9,38,20.59,78.96,1380,1.13,0.32,55.1,0,0,0,0,109.7,159.0,95.4,33.9,0.0,20.7,0.0,48.7,2996.0,69.4,94.7
1125,ind,india,south asia,lower-middle,2025-09-28,2025,9,39,20.59,78.96,1380,4.36,-0.27,62.9,0,0,0,0,138.2,207.0,107.3,25.9,0.8,29.1,0.0,45.1,2996.0,67.1,90.3
1126,ind,india,south asia,lower-middle,2025-10-05,2025,10,40,20.59,78.96,1380,1.39,0.26,53.1,0,0,0,0,144.2,230.0,99.6,37.7,6.5,23.3,0.0,46.2,3000.0,74.4,89.9
1127,ind,india,south asia,lower-middle,2025-10-12,2025,10,41,20.59,78.96,1380,1.44,0.64,55.1,0,0,0,0,124.5,200.0,78.3,23.8,6.5,31.0,0.0,46.5,3000.0,62.6,91.2
1128,ind,india,south asia,lower-middle,2025-10-19,2025,10,42,20.59,78.96,1380,2.17,0.21,46.8,0,0,0,0,108.2,169.0,74.5,31.5,3.5,23.8,0.0,51.7,3000.0,75.3,91.4
1129,chn,china,east asia,upper-middle,2015-01-04,2015,1,1,35.86,104.19,1411,6.1,0.94,119.1,0,0,0,0,34.8,69.0,65.9,31.7,6.7,14.5,8.1,78.0,11588.0,78.8,100.0
1130,chn,china,east asia,upper-middle,2015-01-11,2015,1,2,35.86,104.19,1411,4.24,0.24,108.5,0,0,0,0,30.7,56.0,63.7,34.7,1.9,26.5,3.8,74.3,11588.0,69.4,96.9
1131,chn,china,east asia,upper-middle,2015-01-18,2015,1,3,35.86,104.19,1411,4.27,0.6,121.1,0,0,0,0,61.5,115.0,70.4,24.7,6.9,23.1,9.3,74.0,11588.0,75.4,98.0
1132,chn,china,east asia,upper-middle,2015-01-25,2015,1,4,35.86,104.19,1411,8.83,-1.33,103.9,0,0,0,0,43.6,69.0,65.9,18.6,7.0,23.7,4.4,79.8,11588.0,62.7,97.3
1133,chn,china,east asia,upper-middle,2015-02-01,2015,2,5,35.86,104.19,1411,11.07,0.29,79.0,0,0,0,0,66.4,101.0,51.2,35.5,0.0,20.2,11.8,69.4,11608.0,72.9,86.3
1134,chn,china,east asia,upper-middle,2015-02-08,2015,2,6,35.86,104.19,1411,7.27,0.26,111.5,0,0,0,0,64.0,98.0,69.0,26.0,4.3,20.0,0.0,75.0,11608.0,65.5,99.6
1135,chn,china,east asia,upper-middle,2015-02-15,2015,2,7,35.86,104.19,1411,8.67,-0.3,56.2,1,0,0,1,0.0,1.0,62.2,24.1,5.8,16.6,14.7,70.3,11608.0,73.2,96.7
1136,chn,china,east asia,upper-middle,2015-02-22,2015,2,8,35.86,104.19,1411,10.01,-0.35,68.3,1,0,0,1,76.6,85.0,73.1,29.1,4.2,16.8,24.8,75.4,11608.0,74.2,100.0
1137,chn,china,east asia,upper-middle,2015-03-01,2015,3,9,35.86,104.19,1411,11.58,-0.17,67.1,0,0,0,0,6.5,4.0,43.1,26.6,4.3,23.7,14.1,72.1,11627.0,65.9,95.6
1138,chn,china,east asia,upper-middle,2015-03-08,2015,3,10,35.86,104.19,1411,8.93,-0.8,118.6,3,0,0,3,0.1,-8.0,74.2,25.8,4.3,14.0,28.2,74.8,11627.0,76.2,98.2
1139,chn,china,east asia,upper-middle,2015-03-15,2015,3,11,35.86,104.19,1411,7.75,0.18,153.0,0,0,0,0,58.1,98.0,70.5,26.9,10.1,26.8,4.6,75.7,11627.0,73.2,100.0
1140,chn,china,east asia,upper-middle,2015-03-22,2015,3,12,35.86,104.19,1411,10.95,0.72,127.0,0,0,0,0,55.7,78.0,66.9,30.4,10.0,19.5,10.3,76.7,11627.0,66.4,98.0
1141,chn,china,east asia,upper-middle,2015-03-29,2015,3,13,35.86,104.19,1411,8.8,0.93,129.2,0,0,0,0,45.8,80.0,62.8,44.4,4.9,20.6,9.8,72.8,11627.0,63.9,90.6
